CustomerNo,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_segment,RFM_score,Segment
14342.0,22,6,4088.11,5,1,3,513,9,Loyal Customers
14344.0,128,8,5801.21,4,1,3,413,8,Potential Loyalist
14345.0,39,1,624.1700000000001,5,1,1,511,7,Potential Loyalist
14346.0,121,2,6900.599999999999,4,1,4,414,9,Loyal Customers
14348.0,261,1,2295.35,2,1,2,212,5,At Risk
14349.0,11,1,551.21,5,1,1,511,7,Potential Loyalist
14350.0,271,2,1966.62,2,1,2,212,5,At Risk
14351.0,165,2,35208.909999999996,3,1,5,315,9,Loyal Customers
14352.0,158,4,6619.79,3,1,3,313,7,Potential Loyalist
14353.0,216,1,748.9,3,1,1,311,5,At Risk
14354.0,6,2,1755.3,5,1,2,512,8,Potential Loyalist
14355.0,366,1,1121.74,1,1,1,111,3,At Risk
14356.0,36,5,14705.03,5,1,5,515,11,Loyal Customers
14357.0,44,1,1693.95,5,1,2,512,8,Potential Loyalist
14359.0,20,6,4625.09,5,1,3,513,9,Loyal Customers
14360.0,32,4,13354.98,5,1,4,514,10,Loyal Customers
14362.0,23,1,1067.58,5,1,1,511,7,Potential Loyalist
14364.0,109,8,18538.81,4,1,5,415,10,Loyal Customers
14365.0,26,1,184148.76,5,1,5,515,11,Loyal Customers
14367.0,9,19,45248.48,5,1,5,515,11,Loyal Customers
14368.0,320,1,527.88,1,1,1,111,3,At Risk
14369.0,8,1,117.61,5,1,1,511,7,Potential Loyalist
14371.0,296,1,451.52,2,1,1,211,4,At Risk
14373.0,359,1,252.7,1,1,1,111,3,At Risk
14375.0,186,1,2127.34,3,1,2,312,6,Potential Loyalist
14377.0,192,2,2877.1099999999997,3,1,2,312,6,Potential Loyalist
14379.0,45,2,3337.2599999999998,5,1,3,513,9,Loyal Customers
14381.0,53,1,1692.1799999999998,5,1,2,512,8,Potential Loyalist
14382.0,27,1,13043.199999999999,5,1,4,514,10,Loyal Customers
14383.0,39,4,9608.97,5,1,4,514,10,Loyal Customers
14385.0,10,4,1180.99,5,1,1,511,7,Potential Loyalist
14386.0,297,1,699.4,2,1,1,211,4,At Risk
14387.0,33,3,9514.61,5,1,4,514,10,Loyal Customers
14388.0,9,11,27736.54,5,1,5,515,11,Loyal Customers
14389.0,9,5,6289.47,5,1,3,513,9,Loyal Customers
14390.0,11,14,22574.54,5,1,5,515,11,Loyal Customers
14393.0,219,1,202.88,3,1,1,311,5,At Risk
14395.0,3,12,19263.12,5,1,5,515,11,Loyal Customers
14396.0,66,2,2768.99,5,1,2,512,8,Potential Loyalist
14397.0,1,23,19511.719999999998,5,1,5,515,11,Loyal Customers
14400.0,142,3,6016.78,4,1,3,413,8,Potential Loyalist
14401.0,5,14,48328.12,5,1,5,515,11,Loyal Customers
14403.0,131,5,6719.58,4,1,4,414,9,Loyal Customers
14404.0,34,7,8167.2699999999995,5,1,4,514,10,Loyal Customers
14406.0,120,1,826.0,4,1,1,411,6,Potential Loyalist
14407.0,108,8,16237.8,4,1,5,415,10,Loyal Customers
14408.0,11,7,18183.84,5,1,5,515,11,Loyal Customers
14409.0,72,7,12476.3,5,1,4,514,10,Loyal Customers
14410.0,16,15,3939.02,5,1,3,513,9,Loyal Customers
14411.0,74,2,8554.16,5,1,4,514,10,Loyal Customers
14412.0,36,4,8955.84,5,1,4,514,10,Loyal Customers
14413.0,363,1,798.55,1,1,1,111,3,At Risk
14414.0,92,8,27239.420000000002,4,1,5,415,10,Loyal Customers
14415.0,2,19,32005.82,5,1,5,515,11,Loyal Customers
14416.0,23,2,3719.14,5,1,3,513,9,Loyal Customers
14418.0,4,4,28750.329999999998,5,1,5,515,11,Loyal Customers
14419.0,11,6,5354.55,5,1,3,513,9,Loyal Customers
14420.0,86,2,3808.64,4,1,3,413,8,Potential Loyalist
14421.0,58,3,24639.89,5,1,5,515,11,Loyal Customers
14422.0,1,6,32979.48,5,1,5,515,11,Loyal Customers
14423.0,219,1,1501.44,3,1,2,312,6,Potential Loyalist
14424.0,18,2,867.12,5,1,1,511,7,Potential Loyalist
14426.0,19,17,33106.22,5,1,5,515,11,Loyal Customers
14427.0,51,3,3676.9,5,1,3,513,9,Loyal Customers
14428.0,8,7,4998.11,5,1,3,513,9,Loyal Customers
14431.0,299,2,1704.65,2,1,2,212,5,At Risk
14432.0,10,6,22043.93,5,1,5,515,11,Loyal Customers
14434.0,22,6,5179.360000000001,5,1,3,513,9,Loyal Customers
14435.0,2,1,12.38,5,1,1,511,7,Potential Loyalist
14436.0,99,1,1413.42,4,1,1,411,6,Potential Loyalist
14437.0,366,1,679.56,1,1,1,111,3,At Risk
14438.0,295,2,680.8399999999999,2,1,1,211,4,At Risk
14439.0,320,1,8118.66,1,1,4,114,6,Potential Loyalist
14440.0,9,5,7362.74,5,1,4,514,10,Loyal Customers
14441.0,1,10,5990.56,5,1,3,513,9,Loyal Customers
14442.0,2,5,6460.22,5,1,3,513,9,Loyal Customers
14443.0,54,7,10918.05,5,1,4,514,10,Loyal Customers
14446.0,1,4,9076.92,5,1,4,514,10,Loyal Customers
14447.0,19,5,6327.98,5,1,3,513,9,Loyal Customers
14448.0,10,2,804.9,5,1,1,511,7,Potential Loyalist
14449.0,19,4,8293.35,5,1,4,514,10,Loyal Customers
14450.0,181,3,2928.13,3,1,2,312,6,Potential Loyalist
14451.0,61,2,4116.1,5,1,3,513,9,Loyal Customers
14452.0,11,2,1019.33,5,1,1,511,7,Potential Loyalist
14453.0,191,2,16461.45,3,1,5,315,9,Loyal Customers
14456.0,6,13,28616.64,5,1,5,515,11,Loyal Customers
14457.0,311,1,1018.3599999999999,1,1,1,111,3,At Risk
14459.0,156,1,9067.619999999999,3,1,4,314,8,Potential Loyalist
14460.0,111,4,9300.84,4,1,4,414,9,Loyal Customers
14461.0,81,5,17520.66,4,1,5,415,10,Loyal Customers
14462.0,64,14,11461.33,5,1,4,514,10,Loyal Customers
14463.0,99,3,2352.1400000000003,4,1,2,412,7,Potential Loyalist
14465.0,247,3,5057.24,2,1,3,213,6,Potential Loyalist
14466.0,30,7,12639.72,5,1,4,514,10,Loyal Customers
14467.0,18,4,3439.71,5,1,3,513,9,Loyal Customers
14470.0,12,2,2097.9,5,1,2,512,8,Potential Loyalist
14472.0,104,8,13532.08,4,1,4,414,9,Loyal Customers
14473.0,61,3,1366.39,5,1,1,511,7,Potential Loyalist
14474.0,44,2,1975.8500000000001,5,1,2,512,8,Potential Loyalist
14475.0,72,6,4598.46,5,1,3,513,9,Loyal Customers
14476.0,258,1,1325.1799999999998,2,1,1,211,4,At Risk
14477.0,20,6,21009.16,5,1,5,515,11,Loyal Customers
14479.0,254,2,1523.26,2,1,2,212,5,At Risk
14480.0,12,1,883.07,5,1,1,511,7,Potential Loyalist
14481.0,165,2,5664.59,3,1,3,313,7,Potential Loyalist
14482.0,19,7,16490.74,5,1,5,515,11,Loyal Customers
14483.0,150,2,1106.06,4,1,1,411,6,Potential Loyalist
14484.0,51,1,2298.04,5,1,2,512,8,Potential Loyalist
14485.0,39,1,865.6999999999999,5,1,1,511,7,Potential Loyalist
14487.0,27,7,8394.6,5,1,4,514,10,Loyal Customers
14488.0,52,2,8522.55,5,1,4,514,10,Loyal Customers
14489.0,208,1,2690.2599999999998,3,1,2,312,6,Potential Loyalist
14491.0,176,2,1774.02,3,1,2,312,6,Potential Loyalist
14492.0,326,1,113.44999999999999,1,1,1,111,3,At Risk
14493.0,8,7,12805.32,5,1,4,514,10,Loyal Customers
14494.0,26,2,1352.92,5,1,1,511,7,Potential Loyalist
14495.0,51,3,1204.04,5,1,1,511,7,Potential Loyalist
14496.0,155,4,3191.35,3,1,2,312,6,Potential Loyalist
14497.0,302,2,2857.0,1,1,2,112,4,At Risk
14498.0,1,6,17455.59,5,1,5,515,11,Loyal Customers
14499.0,27,3,5762.53,5,1,3,513,9,Loyal Customers
14500.0,89,3,1565.04,4,1,2,412,7,Potential Loyalist
14501.0,65,3,1414.52,5,1,1,511,7,Potential Loyalist
14502.0,20,14,17216.26,5,1,5,515,11,Loyal Customers
14503.0,4,6,20398.81,5,1,5,515,11,Loyal Customers
14504.0,48,4,3846.7400000000002,5,1,3,513,9,Loyal Customers
14505.0,18,11,32778.34,5,1,5,515,11,Loyal Customers
14506.0,18,6,9233.9,5,1,4,514,10,Loyal Customers
14507.0,24,7,7228.7,5,1,4,514,10,Loyal Customers
14508.0,23,2,1590.71,5,1,2,512,8,Potential Loyalist
14511.0,12,8,12840.21,5,1,4,514,10,Loyal Customers
14512.0,11,3,10362.33,5,1,4,514,10,Loyal Customers
14513.0,101,4,4088.64,4,1,3,413,8,Potential Loyalist
14514.0,62,4,6826.5199999999995,5,1,4,514,10,Loyal Customers
14515.0,18,6,12433.61,5,1,4,514,10,Loyal Customers
14517.0,34,2,1271.3799999999999,5,1,1,511,7,Potential Loyalist
14518.0,65,1,3027.32,5,1,2,512,8,Potential Loyalist
14520.0,2,2,930.04,5,1,1,511,7,Potential Loyalist
14522.0,25,4,6379.969999999999,5,1,3,513,9,Loyal Customers
14523.0,109,1,2820.2200000000003,4,1,2,412,7,Potential Loyalist
14524.0,32,9,8591.94,5,1,4,514,10,Loyal Customers
14525.0,9,13,30922.579999999998,5,1,5,515,11,Loyal Customers
14527.0,3,57,26008.39,5,2,5,525,12,Champions
14528.0,38,1,3222.7,5,1,3,513,9,Loyal Customers
14529.0,61,3,3917.98,5,1,3,513,9,Loyal Customers
14530.0,26,7,17712.62,5,1,5,515,11,Loyal Customers
14532.0,237,4,3867.23,2,1,3,213,6,Potential Loyalist
14533.0,25,9,30200.88,5,1,5,515,11,Loyal Customers
14534.0,3,25,21516.88,5,1,5,515,11,Loyal Customers
14535.0,60,4,21427.71,5,1,5,515,11,Loyal Customers
14536.0,260,2,850.28,2,1,1,211,4,At Risk
14537.0,58,2,1986.8999999999999,5,1,2,512,8,Potential Loyalist
14538.0,65,2,1986.42,5,1,2,512,8,Potential Loyalist
14539.0,16,3,2977.89,5,1,2,512,8,Potential Loyalist
14540.0,10,3,4412.94,5,1,3,513,9,Loyal Customers
14541.0,59,9,9910.36,5,1,4,514,10,Loyal Customers
14542.0,186,2,1806.82,3,1,2,312,6,Potential Loyalist
14543.0,4,21,9241.21,5,1,4,514,10,Loyal Customers
14544.0,25,3,18074.649999999998,5,1,5,515,11,Loyal Customers
14545.0,207,1,901.83,3,1,1,311,5,At Risk
14546.0,5,9,14005.0,5,1,4,514,10,Loyal Customers
14547.0,4,9,25502.07,5,1,5,515,11,Loyal Customers
14548.0,151,2,3292.16,3,1,3,313,7,Potential Loyalist
14549.0,312,1,1629.32,1,1,2,112,4,At Risk
14550.0,11,2,3620.44,5,1,3,513,9,Loyal Customers
14551.0,19,4,23798.21,5,1,5,515,11,Loyal Customers
14552.0,152,2,2599.88,3,1,2,312,6,Potential Loyalist
14553.0,20,6,13193.279999999999,5,1,4,514,10,Loyal Customers
14554.0,11,4,15035.91,5,1,5,515,11,Loyal Customers
14555.0,58,3,1594.28,5,1,2,512,8,Potential Loyalist
14557.0,65,2,0.0,5,1,1,511,7,Potential Loyalist
14560.0,8,24,13926.15,5,1,4,514,10,Loyal Customers
14561.0,76,3,11500.85,4,1,4,414,9,Loyal Customers
14562.0,4,22,20287.76,5,1,5,515,11,Loyal Customers
14565.0,96,6,18009.12,4,1,5,415,10,Loyal Customers
14566.0,111,1,4832.0,4,1,3,413,8,Potential Loyalist
14567.0,36,3,5764.26,5,1,3,513,9,Loyal Customers
14569.0,2,1,496.36,5,1,1,511,7,Potential Loyalist
14570.0,281,2,1169.82,2,1,1,211,4,At Risk
14572.0,4,10,17105.05,5,1,5,515,11,Loyal Customers
14573.0,180,13,6993.49,3,1,4,314,8,Potential Loyalist
14576.0,373,1,159.24,1,1,1,111,3,At Risk
14577.0,13,5,7084.59,5,1,4,514,10,Loyal Customers
14578.0,4,1,1484.8500000000001,5,1,2,512,8,Potential Loyalist
14580.0,40,1,2201.7999999999997,5,1,2,512,8,Potential Loyalist
14581.0,17,1,1342.48,5,1,1,511,7,Potential Loyalist
14582.0,41,1,864.99,5,1,1,511,7,Potential Loyalist
14583.0,6,5,7667.05,5,1,4,514,10,Loyal Customers
14584.0,170,5,4909.31,3,1,3,313,7,Potential Loyalist
14585.0,40,2,67924.45,5,1,5,515,11,Loyal Customers
14586.0,228,3,2556.24,2,1,2,212,5,At Risk
14587.0,19,10,8884.83,5,1,4,514,10,Loyal Customers
14589.0,372,1,92.0,1,1,1,111,3,At Risk
14591.0,16,4,8610.36,5,1,4,514,10,Loyal Customers
14592.0,36,3,4743.32,5,1,3,513,9,Loyal Customers
14593.0,22,3,3837.9,5,1,3,513,9,Loyal Customers
14594.0,8,2,2016.96,5,1,2,512,8,Potential Loyalist
14595.0,20,6,11747.67,5,1,4,514,10,Loyal Customers
14597.0,12,2,4302.28,5,1,3,513,9,Loyal Customers
14598.0,45,2,5391.09,5,1,3,513,9,Loyal Customers
14600.0,306,1,1684.19,1,1,2,112,4,At Risk
14601.0,11,2,4955.94,5,1,3,513,9,Loyal Customers
14603.0,275,1,4776.0,2,1,3,213,6,Potential Loyalist
14606.0,2,125,69497.4,5,3,5,535,13,Champions
14607.0,16,15,66985.2,5,1,5,515,11,Loyal Customers
14608.0,5,4,5412.57,5,1,3,513,9,Loyal Customers
14609.0,73,4,72625.26000000001,5,1,5,515,11,Loyal Customers
14614.0,163,1,16523.57,3,1,5,315,9,Loyal Customers
14616.0,243,3,1481.92,2,1,2,212,5,At Risk
14618.0,10,4,2315.4,5,1,2,512,8,Potential Loyalist
14619.0,240,2,1874.99,2,1,2,212,5,At Risk
14620.0,205,3,2329.88,3,1,2,312,6,Potential Loyalist
14621.0,2,6,9301.15,5,1,4,514,10,Loyal Customers
14622.0,185,1,1639.26,3,1,2,312,6,Potential Loyalist
14623.0,33,6,4733.67,5,1,3,513,9,Loyal Customers
14624.0,58,2,1832.4399999999998,5,1,2,512,8,Potential Loyalist
14625.0,186,5,4186.35,3,1,3,313,7,Potential Loyalist
14626.0,9,7,15439.44,5,1,5,515,11,Loyal Customers
14627.0,312,1,-73.64,1,1,1,111,3,At Risk
14628.0,92,2,3476.57,4,1,3,413,8,Potential Loyalist
14629.0,5,3,3766.88,5,1,3,513,9,Loyal Customers
14631.0,51,4,13412.39,5,1,4,514,10,Loyal Customers
14632.0,263,1,1040.18,2,1,1,211,4,At Risk
14633.0,40,2,2096.27,5,1,2,512,8,Potential Loyalist
14636.0,37,2,2972.36,5,1,2,512,8,Potential Loyalist
14638.0,51,1,2155.98,5,1,2,512,8,Potential Loyalist
14639.0,53,8,17662.239999999998,5,1,5,515,11,Loyal Customers
14640.0,16,8,10788.81,5,1,4,514,10,Loyal Customers
14641.0,22,1,970.14,5,1,1,511,7,Potential Loyalist
14642.0,59,1,877.76,5,1,1,511,7,Potential Loyalist
14643.0,171,3,7996.64,3,1,4,314,8,Potential Loyalist
14644.0,10,4,3397.64,5,1,3,513,9,Loyal Customers
14645.0,157,4,10895.68,3,1,4,314,8,Potential Loyalist
14646.0,2,74,2108959.95,5,2,5,525,12,Champions
14647.0,202,1,1174.51,3,1,1,311,5,At Risk
14649.0,5,4,9896.07,5,1,4,514,10,Loyal Customers
14650.0,355,1,939.29,1,1,1,111,3,At Risk
14651.0,68,2,4185.5,5,1,3,513,9,Loyal Customers
14652.0,53,2,3513.27,5,1,3,513,9,Loyal Customers
14653.0,2,7,9614.73,5,1,4,514,10,Loyal Customers
14655.0,4,6,11405.35,5,1,4,514,10,Loyal Customers
14656.0,170,3,2834.86,3,1,2,312,6,Potential Loyalist
14657.0,18,5,5624.88,5,1,3,513,9,Loyal Customers
14658.0,6,2,460.96,5,1,1,511,7,Potential Loyalist
14659.0,9,12,13325.8,5,1,4,514,10,Loyal Customers
14660.0,87,2,2629.48,4,1,2,412,7,Potential Loyalist
14661.0,27,1,469.35999999999996,5,1,1,511,7,Potential Loyalist
14662.0,29,4,6623.8,5,1,3,513,9,Loyal Customers
14664.0,20,2,5319.07,5,1,3,513,9,Loyal Customers
14665.0,61,7,6049.46,5,1,3,513,9,Loyal Customers
14666.0,25,1,1773.02,5,1,2,512,8,Potential Loyalist
14667.0,11,27,58132.83,5,1,5,515,11,Loyal Customers
14668.0,80,2,5954.5,4,1,3,413,8,Potential Loyalist
14669.0,242,3,9146.49,2,1,4,214,7,Potential Loyalist
14670.0,281,2,3732.13,2,1,3,213,6,Potential Loyalist
14672.0,235,2,5437.74,2,1,3,213,6,Potential Loyalist
14673.0,4,5,10324.539999999999,5,1,4,514,10,Loyal Customers
14674.0,253,1,80.68,2,1,1,211,4,At Risk
14675.0,17,1,2171.42,5,1,2,512,8,Potential Loyalist
14676.0,32,8,28212.3,5,1,5,515,11,Loyal Customers
14677.0,214,1,1490.59,3,1,2,312,6,Potential Loyalist
14678.0,362,1,401.49,1,1,1,111,3,At Risk
14679.0,372,1,-12.86,1,1,1,111,3,At Risk
14680.0,26,23,116502.72,5,1,5,515,11,Loyal Customers
14681.0,72,4,1784.72,5,1,2,512,8,Potential Loyalist
14682.0,188,2,873.5999999999999,3,1,1,311,5,At Risk
14683.0,162,1,839.99,3,1,1,311,5,At Risk
14684.0,26,6,10774.26,5,1,4,514,10,Loyal Customers
14687.0,107,1,5461.24,4,1,3,413,8,Potential Loyalist
14688.0,8,27,35220.04,5,1,5,515,11,Loyal Customers
14689.0,209,1,858.68,3,1,1,311,5,At Risk
14690.0,45,3,1990.3,5,1,2,512,8,Potential Loyalist
14691.0,31,5,8869.15,5,1,4,514,10,Loyal Customers
14692.0,138,5,3209.96,4,1,2,412,7,Potential Loyalist
14693.0,265,1,525.72,2,1,1,211,4,At Risk
14694.0,10,1,3509.6200000000003,5,1,3,513,9,Loyal Customers
14696.0,5,9,17579.85,5,1,5,515,11,Loyal Customers
14697.0,219,2,2048.58,3,1,2,312,6,Potential Loyalist
14698.0,2,5,6553.56,5,1,3,513,9,Loyal Customers
14699.0,215,1,901.01,3,1,1,311,5,At Risk
14700.0,33,4,15229.07,5,1,5,515,11,Loyal Customers
14701.0,11,12,10069.08,5,1,4,514,10,Loyal Customers
14702.0,2,18,17005.96,5,1,5,515,11,Loyal Customers
14703.0,15,1,1166.3700000000001,5,1,1,511,7,Potential Loyalist
14704.0,20,8,19557.86,5,1,5,515,11,Loyal Customers
14705.0,199,1,604.0,3,1,1,311,5,At Risk
14708.0,3,4,6135.41,5,1,3,513,9,Loyal Customers
14709.0,16,14,20236.280000000002,5,1,5,515,11,Loyal Customers
14710.0,15,4,4220.91,5,1,3,513,9,Loyal Customers
14711.0,11,12,12020.65,5,1,4,514,10,Loyal Customers
14712.0,30,3,4168.5199999999995,5,1,3,513,9,Loyal Customers
14713.0,10,12,17138.71,5,1,5,515,11,Loyal Customers
14714.0,25,1,2511.35,5,1,2,512,8,Potential Loyalist
14715.0,25,4,6204.03,5,1,3,513,9,Loyal Customers
14716.0,44,2,5363.13,5,1,3,513,9,Loyal Customers
14718.0,354,1,3678.5299999999997,1,1,3,113,5,At Risk
14719.0,2,7,13521.82,5,1,4,514,10,Loyal Customers
14720.0,6,3,2363.45,5,1,2,512,8,Potential Loyalist
14722.0,148,2,5870.9,4,1,3,413,8,Potential Loyalist
14723.0,11,7,7056.96,5,1,4,514,10,Loyal Customers
14725.0,25,1,6699.42,5,1,4,514,10,Loyal Customers
14727.0,275,1,910.72,2,1,1,211,4,At Risk
14729.0,374,1,2251.42,1,1,2,112,4,At Risk
14730.0,2,9,11964.02,5,1,4,514,10,Loyal Customers
14731.0,48,3,2959.71,5,1,2,512,8,Potential Loyalist
14732.0,9,10,15907.029999999999,5,1,5,515,11,Loyal Customers
14733.0,10,15,46950.18,5,1,5,515,11,Loyal Customers
14735.0,4,33,23155.53,5,1,5,515,11,Loyal Customers
14737.0,4,4,7991.97,5,1,4,514,10,Loyal Customers
14738.0,40,10,10668.39,5,1,4,514,10,Loyal Customers
14739.0,3,9,58662.98,5,1,5,515,11,Loyal Customers
14740.0,192,4,8929.99,3,1,4,314,8,Potential Loyalist
14741.0,12,6,9267.58,5,1,4,514,10,Loyal Customers
14744.0,17,9,4769.03,5,1,3,513,9,Loyal Customers
14745.0,113,6,10499.03,4,1,4,414,9,Loyal Customers
14747.0,248,2,1141.99,2,1,1,211,4,At Risk
14748.0,29,7,26444.9,5,1,5,515,11,Loyal Customers
14751.0,10,2,928.72,5,1,1,511,7,Potential Loyalist
14752.0,44,1,3064.96,5,1,2,512,8,Potential Loyalist
14753.0,88,1,2313.07,4,1,2,412,7,Potential Loyalist
14754.0,45,3,12346.15,5,1,4,514,10,Loyal Customers
14755.0,10,14,25364.45,5,1,5,515,11,Loyal Customers
14756.0,16,2,3066.0,5,1,2,512,8,Potential Loyalist
14757.0,46,2,1997.46,5,1,2,512,8,Potential Loyalist
14758.0,145,4,5815.34,4,1,3,413,8,Potential Loyalist
14759.0,5,3,5406.51,5,1,3,513,9,Loyal Customers
14760.0,295,2,342.12,2,1,1,211,4,At Risk
14761.0,59,2,1471.7,5,1,2,512,8,Potential Loyalist
14762.0,264,1,3624.2599999999998,2,1,3,213,6,Potential Loyalist
14764.0,44,2,2050.47,5,1,2,512,8,Potential Loyalist
14765.0,30,3,1644.08,5,1,2,512,8,Potential Loyalist
14766.0,9,8,14738.699999999999,5,1,5,515,11,Loyal Customers
14768.0,18,4,2265.4900000000002,5,1,2,512,8,Potential Loyalist
14769.0,3,10,82465.55,5,1,5,515,11,Loyal Customers
14770.0,233,3,6797.97,2,1,4,214,7,Potential Loyalist
14771.0,290,1,1085.04,2,1,1,211,4,At Risk
14772.0,113,1,983.3199999999999,4,1,1,411,6,Potential Loyalist
14773.0,143,1,10429.4,4,1,4,414,9,Loyal Customers
14774.0,159,1,10258.6,3,1,4,314,8,Potential Loyalist
14775.0,59,3,13070.64,5,1,4,514,10,Loyal Customers
14776.0,52,13,29800.98,5,1,5,515,11,Loyal Customers
14777.0,5,3,675.6,5,1,1,511,7,Potential Loyalist
14778.0,128,2,3691.54,4,1,3,413,8,Potential Loyalist
14779.0,281,3,1256.67,2,1,1,211,4,At Risk
14780.0,55,3,3442.3,5,1,3,513,9,Loyal Customers
14782.0,320,1,1373.3799999999999,1,1,1,111,3,At Risk
14784.0,27,2,2726.44,5,1,2,512,8,Potential Loyalist
14785.0,11,2,537.36,5,1,1,511,7,Potential Loyalist
14788.0,8,2,3757.48,5,1,3,513,9,Loyal Customers
14789.0,29,1,1391.6,5,1,1,511,7,Potential Loyalist
14790.0,17,4,6867.64,5,1,4,514,10,Loyal Customers
14792.0,64,2,0.0,5,1,1,511,7,Potential Loyalist
14793.0,5,2,1024.21,5,1,1,511,7,Potential Loyalist
14794.0,3,9,6177.65,5,1,3,513,9,Loyal Customers
14795.0,167,1,309.01,3,1,1,311,5,At Risk
14796.0,2,27,66186.89,5,1,5,515,11,Loyal Customers
14798.0,53,3,1715.3999999999999,5,1,2,512,8,Potential Loyalist
14799.0,52,1,1658.42,5,1,2,512,8,Potential Loyalist
14800.0,48,17,40837.479999999996,5,1,5,515,11,Loyal Customers
14801.0,62,1,1967.33,5,1,2,512,8,Potential Loyalist
14803.0,163,3,4658.68,3,1,3,313,7,Potential Loyalist
14804.0,9,1,747.79,5,1,1,511,7,Potential Loyalist
14805.0,16,4,1443.8700000000001,5,1,2,512,8,Potential Loyalist
14806.0,76,1,3580.5,4,1,3,413,8,Potential Loyalist
14808.0,40,14,23114.21,5,1,5,515,11,Loyal Customers
14810.0,41,12,9786.88,5,1,4,514,10,Loyal Customers
14813.0,179,3,5499.71,3,1,3,313,7,Potential Loyalist
14815.0,37,2,8423.62,5,1,4,514,10,Loyal Customers
14816.0,198,1,1242.15,3,1,1,311,5,At Risk
14817.0,151,3,15127.89,3,1,5,315,9,Loyal Customers
14818.0,74,4,10564.99,5,1,4,514,10,Loyal Customers
14819.0,65,2,1346.98,5,1,1,511,7,Potential Loyalist
14820.0,22,5,3133.4,5,1,2,512,8,Potential Loyalist
14821.0,178,2,813.62,3,1,1,311,5,At Risk
14823.0,181,3,1231.37,3,1,1,311,5,At Risk
14824.0,11,4,4354.1,5,1,3,513,9,Loyal Customers
14825.0,4,14,15764.15,5,1,5,515,11,Loyal Customers
14828.0,197,3,24460.7,3,1,5,315,9,Loyal Customers
14829.0,30,6,4719.19,5,1,3,513,9,Loyal Customers
14830.0,54,1,1739.43,5,1,2,512,8,Potential Loyalist
14834.0,18,8,8402.11,5,1,4,514,10,Loyal Customers
14836.0,11,2,469.25,5,1,1,511,7,Potential Loyalist
14837.0,90,5,16043.58,4,1,5,415,10,Loyal Customers
14839.0,367,1,105.44,1,1,1,111,3,At Risk
14840.0,24,2,18594.28,5,1,5,515,11,Loyal Customers
14841.0,54,6,19911.74,5,1,5,515,11,Loyal Customers
14842.0,36,8,13727.46,5,1,4,514,10,Loyal Customers
14844.0,64,4,18847.99,5,1,5,515,11,Loyal Customers
14847.0,94,3,11491.38,4,1,4,414,9,Loyal Customers
14849.0,22,29,64183.58,5,1,5,515,11,Loyal Customers
14850.0,312,2,3205.87,1,1,2,112,4,At Risk
14851.0,24,2,3855.07,5,1,3,513,9,Loyal Customers
14852.0,59,6,20390.02,5,1,5,515,11,Loyal Customers
14853.0,9,3,1321.81,5,1,1,511,7,Potential Loyalist
14854.0,79,8,21290.12,4,1,5,415,10,Loyal Customers
14855.0,120,2,3099.92,4,1,2,412,7,Potential Loyalist
14856.0,37,3,8307.07,5,1,4,514,10,Loyal Customers
14857.0,60,5,17129.55,5,1,5,515,11,Loyal Customers
14859.0,13,5,6025.22,5,1,3,513,9,Loyal Customers
14860.0,9,2,2540.2200000000003,5,1,2,512,8,Potential Loyalist
14861.0,53,1,1328.16,5,1,1,511,7,Potential Loyalist
14862.0,26,2,8594.92,5,1,4,514,10,Loyal Customers
14863.0,30,1,1626.48,5,1,2,512,8,Potential Loyalist
14865.0,8,2,1108.8,5,1,1,511,7,Potential Loyalist
14866.0,11,14,80408.73,5,1,5,515,11,Loyal Customers
14867.0,186,4,4070.2,3,1,3,313,7,Potential Loyalist
14868.0,4,9,15576.1,5,1,5,515,11,Loyal Customers
14869.0,4,3,5166.48,5,1,3,513,9,Loyal Customers
14870.0,262,1,1555.06,2,1,2,212,5,At Risk
14871.0,4,4,1855.63,5,1,2,512,8,Potential Loyalist
14873.0,211,1,2254.56,3,1,2,312,6,Potential Loyalist
14875.0,10,4,7127.93,5,1,4,514,10,Loyal Customers
14877.0,361,1,34630.67,1,1,5,115,7,Potential Loyalist
14878.0,13,10,10504.55,5,1,4,514,10,Loyal Customers
14880.0,78,3,4423.139999999999,4,1,3,413,8,Potential Loyalist
14881.0,20,1,3500.6,5,1,3,513,9,Loyal Customers
14882.0,27,2,2223.56,5,1,2,512,8,Potential Loyalist
14883.0,19,9,11092.47,5,1,4,514,10,Loyal Customers
14885.0,132,1,8205.32,4,1,4,414,9,Loyal Customers
14886.0,253,1,1775.06,2,1,2,212,5,At Risk
14887.0,80,1,7139.0,4,1,4,414,9,Loyal Customers
14888.0,208,1,1659.82,3,1,2,312,6,Potential Loyalist
14889.0,337,1,1001.88,1,1,1,111,3,At Risk
14890.0,254,1,651.48,2,1,1,211,4,At Risk
14891.0,149,2,5141.04,4,1,3,413,8,Potential Loyalist
14893.0,10,2,5159.59,5,1,3,513,9,Loyal Customers
14894.0,86,1,3388.12,4,1,3,413,8,Potential Loyalist
14895.0,8,24,57154.46,5,1,5,515,11,Loyal Customers
14896.0,205,2,3340.21,3,1,3,313,7,Potential Loyalist
14897.0,8,5,11719.289999999999,5,1,4,514,10,Loyal Customers
14898.0,24,9,11262.859999999999,5,1,4,514,10,Loyal Customers
14901.0,12,10,7644.139999999999,5,1,4,514,10,Loyal Customers
